,Feature set,Outcome,ROC AUC,F1,F2,Brier loss,False negatives,False positives,Sensitivity,Specificity,PPV,NPV,LR+,LR-,Youden Index,Average TP,Average TN,Average FP,Average FN,model__learning_rate,under__sampling_strategy,over__sampling_strategy,over__k_neighbors
0,all_DCA_and_segmentation,TIER,0.86  -  95% CI 0.80-0.92,0.36  -  95% CI 0.26-0.46,0.51  -  95% CI 0.39-0.63,0.12  -  95% CI 0.10-0.13,1.81%  -  95% CI 0.74-3.00,13.71%  -  95% CI 11.04-16.67,71.16%  -  95% CI 55.16-87.54,85.37%  -  95% CI 82.23-88.29,24.53%  -  95% CI 16.00-32.39,97.79%  -  95% CI 96.36-99.11,4.92  -  95% CI 3.50-6.62,0.34  -  95% CI 0.14-0.53,0.57  -  95% CI 0.40-0.73,23.835,427.28,73.23,9.655,0.01,0.7,0.1,8
