,Feature set,Outcome,ROC AUC,F1,F2,Brier loss,False negatives,False positives,Sensitivity,Specificity,PPV,NPV,LR+,LR-,Youden Index,Average TP,Average TN,Average FP,Average FN,model__learning_rate,under__sampling_strategy,over__sampling_strategy,over__k_neighbors
0,segmentation,gose_30d,0.81  -  95% CI 0.73-0.89,0.44  -  95% CI 0.34-0.53,0.53  -  95% CI 0.43-0.65,0.11  -  95% CI 0.09-0.13,3.02%  -  95% CI 1.50-4.32,10.20%  -  95% CI 7.31-12.58,63.13%  -  95% CI 50.00-80.01,88.89%  -  95% CI 86.06-92.22,33.55%  -  95% CI 24.38-46.28,96.43%  -  95% CI 94.72-98.17,5.79  -  95% CI 4.17-8.17,0.41  -  95% CI 0.22-0.56,0.52  -  95% CI 0.39-0.69,27.435,435.09,54.385,16.09,0.05,0.7,0.1,8
