,Feature set,Outcome,ROC AUC,F1,F2,Brier loss,False negatives,False positives,Sensitivity,Specificity,PPV,NPV,LR+,LR-,Youden Index,Average TP,Average TN,Average FP,Average FN,model__learning_rate,under__sampling_strategy,over__sampling_strategy,over__k_neighbors
0,all_DCA,gose_30d,0.85  -  95% CI 0.77-0.92,0.46  -  95% CI 0.33-0.56,0.56  -  95% CI 0.43-0.67,0.11  -  95% CI 0.10-0.12,2.82%  -  95% CI 1.31-4.32,9.76%  -  95% CI 7.31-12.20,65.46%  -  95% CI 52.35-80.44,89.37%  -  95% CI 86.62-91.93,35.36%  -  95% CI 23.72-46.44,96.68%  -  95% CI 94.86-98.42,6.26  -  95% CI 4.52-8.46,0.39  -  95% CI 0.22-0.55,0.55  -  95% CI 0.40-0.70,28.49,437.45,52.025,15.035,0.01,0.7,0.1,8
