,Feature set,Outcome,ROC AUC,F1,F2,Brier loss,False negatives,False positives,Sensitivity,Specificity,PPV,NPV,LR+,LR-,Youden Index,Average TP,Average TN,Average FP,Average FN,model__learning_rate,under__sampling_strategy,over__sampling_strategy,over__k_neighbors
0,segmentation,gose_6m,0.84  -  95% CI 0.78-0.90,0.36  -  95% CI 0.26-0.46,0.50  -  95% CI 0.39-0.60,0.11  -  95% CI 0.09-0.13,2.10%  -  95% CI 0.94-3.38,13.77%  -  95% CI 11.06-16.32,68.71%  -  95% CI 54.54-83.87,85.24%  -  95% CI 82.62-88.20,24.90%  -  95% CI 17.20-32.55,97.43%  -  95% CI 95.83-98.86,4.71  -  95% CI 3.56-6.41,0.37  -  95% CI 0.19-0.53,0.54  -  95% CI 0.40-0.68,24.36,424.065,73.4,11.175,0.08,0.7,0.1,3
