,Feature set,Outcome,ROC AUC,F1,F2,Brier loss,False negatives,False positives,Sensitivity,Specificity,PPV,NPV,LR+,LR-,Youden Index,Average TP,Average TN,Average FP,Average FN,model__learning_rate,under__sampling_strategy,over__sampling_strategy,over__k_neighbors
0,all_DCA_and_segmentation,gose_6m,0.86  -  95% CI 0.77-0.93,0.44  -  95% CI 0.31-0.55,0.56  -  95% CI 0.41-0.68,0.09  -  95% CI 0.07-0.10,2.11%  -  95% CI 0.94-3.38,9.36%  -  95% CI 6.75-11.64,68.19%  -  95% CI 52.17-82.94,89.97%  -  95% CI 87.47-92.83,32.68%  -  95% CI 21.46-44.75,97.54%  -  95% CI 96.10-98.90,6.92  -  95% CI 4.91-10.11,0.35  -  95% CI 0.19-0.54,0.58  -  95% CI 0.41-0.74,24.265,447.555,49.91,11.27,0.05,0.7,0.1,3
